bing	357	main page	19873.0
bing	219	facebook	4776.0
bing	247	google	2313.0
bing	648	world wide web	618.0
bing	257	html	470.0
bing	373	microsoft	388.0
bing	535	software	364.0
bing	506	sql	341.0
bing	224	file transfer protocol	336.0
bing	135	dna	289.0
data mining	357	main page	19873.0
data mining	219	facebook	4776.0
data mining	247	google	2313.0
data mining	648	world wide web	618.0
data mining	257	html	470.0
data mining	373	microsoft	388.0
data mining	535	software	364.0
data mining	506	sql	341.0
data mining	224	file transfer protocol	336.0
data mining	135	dna	289.0
google	357	main page	19873.0
google	219	facebook	4776.0
google	247	google	2313.0
google	648	world wide web	618.0
google	257	html	470.0
google	373	microsoft	388.0
google	535	software	364.0
google	506	sql	341.0
google	224	file transfer protocol	336.0
google	135	dna	289.0
salsa	357	main page	19873.0
salsa	219	facebook	4776.0
salsa	247	google	2313.0
salsa	648	world wide web	618.0
salsa	257	html	470.0
salsa	373	microsoft	388.0
salsa	535	software	364.0
salsa	506	sql	341.0
salsa	224	file transfer protocol	336.0
salsa	135	dna	289.0
web search	357	main page	19873.0
web search	219	facebook	4776.0
web search	247	google	2313.0
web search	648	world wide web	618.0
web search	257	html	470.0
web search	373	microsoft	388.0
web search	535	software	364.0
web search	506	sql	341.0
web search	224	file transfer protocol	336.0
web search	135	dna	289.0
